"","method","dataset","sampleSize","simulation","FPR","foldEffect","fpr","tpr","se"
"3484","DESeq2","ciri","5"," 5","0.1","1.5",0.49,0.676086956521739,NA
"3485","DESeq2","ciri","5"," 5","0.1","1.5",0.5,0.676086956521739,NA
"3486","DESeq2","ciri","5"," 5","0.1","1.5",0.51,0.676086956521739,NA
"3487","DESeq2","ciri","5"," 5","0.1","1.5",0.52,0.676086956521739,NA
"3488","DESeq2","ciri","5"," 5","0.1","1.5",0.53,0.676086956521739,NA
"3489","DESeq2","ciri","5"," 5","0.1","1.5",0.54,0.676086956521739,NA
"3490","DESeq2","ciri","5"," 5","0.1","1.5",0.55,0.676086956521739,NA
"3491","DESeq2","ciri","5"," 5","0.1","1.5",0.56,0.676086956521739,NA
"3492","DESeq2","ciri","5"," 5","0.1","1.5",0.57,0.676086956521739,NA
"3493","DESeq2","ciri","5"," 5","0.1","1.5",0.58,0.691304347826087,NA
"3494","DESeq2","ciri","5"," 5","0.1","1.5",0.59,0.691304347826087,NA
"3495","DESeq2","ciri","5"," 5","0.1","1.5",0.6,0.691304347826087,NA
"3496","DESeq2","ciri","5"," 5","0.1","1.5",0.61,0.691304347826087,NA
"3497","DESeq2","ciri","5"," 5","0.1","1.5",0.62,0.691304347826087,NA
"3498","DESeq2","ciri","5"," 5","0.1","1.5",0.63,0.691304347826087,NA
"3499","DESeq2","ciri","5"," 5","0.1","1.5",0.64,0.691304347826087,NA
"3500","DESeq2","ciri","5"," 5","0.1","1.5",0.65,0.691304347826087,NA
"3501","DESeq2","ciri","5"," 5","0.1","1.5",0.66,0.691304347826087,NA
"3502","DESeq2","ciri","5"," 5","0.1","1.5",0.67,0.691304347826087,NA
"3503","DESeq2","ciri","5"," 5","0.1","1.5",0.68,0.691304347826087,NA
"3504","DESeq2","ciri","5"," 5","0.1","1.5",0.69,0.691304347826087,NA
"3505","DESeq2","ciri","5"," 5","0.1","1.5",0.7,0.691304347826087,NA
"3506","DESeq2","ciri","5"," 5","0.1","1.5",0.71,0.691304347826087,NA
"3507","DESeq2","ciri","5"," 5","0.1","1.5",0.72,0.691304347826087,NA
"3508","DESeq2","ciri","5"," 5","0.1","1.5",0.73,0.691304347826087,NA
"3509","DESeq2","ciri","5"," 5","0.1","1.5",0.74,0.691304347826087,NA
"3510","DESeq2","ciri","5"," 5","0.1","1.5",0.75,0.691304347826087,NA
"3511","DESeq2","ciri","5"," 5","0.1","1.5",0.76,0.691304347826087,NA
"3512","DESeq2","ciri","5"," 5","0.1","1.5",0.77,0.691304347826087,NA
"3513","DESeq2","ciri","5"," 5","0.1","1.5",0.78,0.691304347826087,NA
"3514","DESeq2","ciri","5"," 5","0.1","1.5",0.79,0.691304347826087,NA
"3515","DESeq2","ciri","5"," 5","0.1","1.5",0.8,0.691304347826087,NA
"3516","DESeq2","ciri","5"," 5","0.1","1.5",0.81,0.691304347826087,NA
"3517","DESeq2","ciri","5"," 5","0.1","1.5",0.82,0.691304347826087,NA
"3518","DESeq2","ciri","5"," 5","0.1","1.5",0.83,0.691304347826087,NA
"3519","DESeq2","ciri","5"," 5","0.1","1.5",0.84,0.691304347826087,NA
"3520","DESeq2","ciri","5"," 5","0.1","1.5",0.85,0.691304347826087,NA
"3521","DESeq2","ciri","5"," 5","0.1","1.5",0.86,0.691304347826087,NA
"3522","DESeq2","ciri","5"," 5","0.1","1.5",0.87,0.691304347826087,NA
"3523","DESeq2","ciri","5"," 5","0.1","1.5",0.88,0.691304347826087,NA
"3524","DESeq2","ciri","5"," 5","0.1","1.5",0.89,0.691304347826087,NA
"3525","DESeq2","ciri","5"," 5","0.1","1.5",0.9,0.691304347826087,NA
"3526","DESeq2","ciri","5"," 5","0.1","1.5",0.91,0.691304347826087,NA
"3527","DESeq2","ciri","5"," 5","0.1","1.5",0.92,0.691304347826087,NA
"3528","DESeq2","ciri","5"," 5","0.1","1.5",0.93,0.691304347826087,NA
"3529","DESeq2","ciri","5"," 5","0.1","1.5",0.94,0.691304347826087,NA
"3530","DESeq2","ciri","5"," 5","0.1","1.5",0.95,0.691304347826087,NA
"3531","DESeq2","ciri","5"," 5","0.1","1.5",0.96,0.691304347826087,NA
"3532","DESeq2","ciri","5"," 5","0.1","1.5",0.97,0.691304347826087,NA
"3533","DESeq2","ciri","5"," 5","0.1","1.5",0.98,0.691304347826087,NA
"3534","DESeq2","ciri","5"," 5","0.1","1.5",0.99,0.691304347826087,NA
"3535","DESeq2","ciri","5"," 5","0.1","1.5",1,1,NA
"3536","DESeq2","ciri","5"," 6","0.1","1.5",0,0,NA
"3537","DESeq2","ciri","5"," 6","0.1","1.5",0.01,0.592744135297327,NA
"3538","DESeq2","ciri","5"," 6","0.1","1.5",0.02,0.6210407239819,NA
"3539","DESeq2","ciri","5"," 6","0.1","1.5",0.03,0.638130686517783,NA
"3540","DESeq2","ciri","5"," 6","0.1","1.5",0.04,0.650315867707172,NA
"3541","DESeq2","ciri","5"," 6","0.1","1.5",0.05,0.659188034188034,NA
"3542","DESeq2","ciri","5"," 6","0.1","1.5",0.06,0.665918803418803,NA
"3543","DESeq2","ciri","5"," 6","0.1","1.5",0.07,0.670005341880342,NA
"3544","DESeq2","ciri","5"," 6","0.1","1.5",0.08,0.673878205128205,NA
"3545","DESeq2","ciri","5"," 6","0.1","1.5",0.09,0.679012345679012,NA
"3546","DESeq2","ciri","5"," 6","0.1","1.5",0.1,0.681623931623932,NA
"3547","DESeq2","ciri","5"," 6","0.1","1.5",0.11,0.681818181818182,NA
"3548","DESeq2","ciri","5"," 6","0.1","1.5",0.12,0.687728937728938,NA
"3549","DESeq2","ciri","5"," 6","0.1","1.5",0.13,0.693019943019943,NA
"3550","DESeq2","ciri","5"," 6","0.1","1.5",0.14,0.694444444444444,NA
"3551","DESeq2","ciri","5"," 6","0.1","1.5",0.15,0.697863247863248,NA
"3552","DESeq2","ciri","5"," 6","0.1","1.5",0.16,0.698717948717949,NA
"3553","DESeq2","ciri","5"," 6","0.1","1.5",0.17,0.700854700854701,NA
"3554","DESeq2","ciri","5"," 6","0.1","1.5",0.18,0.700854700854701,NA
"3555","DESeq2","ciri","5"," 6","0.1","1.5",0.19,0.702712746191007,NA
"3556","DESeq2","ciri","5"," 6","0.1","1.5",0.2,0.702991452991453,NA
"3557","DESeq2","ciri","5"," 6","0.1","1.5",0.21,0.702991452991453,NA
"3558","DESeq2","ciri","5"," 6","0.1","1.5",0.22,0.705128205128205,NA
"3559","DESeq2","ciri","5"," 6","0.1","1.5",0.23,0.705128205128205,NA
"3560","DESeq2","ciri","5"," 6","0.1","1.5",0.24,0.705128205128205,NA
"3561","DESeq2","ciri","5"," 6","0.1","1.5",0.25,0.705128205128205,NA
"3562","DESeq2","ciri","5"," 6","0.1","1.5",0.26,0.705128205128205,NA
"3563","DESeq2","ciri","5"," 6","0.1","1.5",0.27,0.707027540360874,NA
"3564","DESeq2","ciri","5"," 6","0.1","1.5",0.28,0.708511396011396,NA
"3565","DESeq2","ciri","5"," 6","0.1","1.5",0.29,0.709401709401709,NA
"3566","DESeq2","ciri","5"," 6","0.1","1.5",0.3,0.709401709401709,NA
"3567","DESeq2","ciri","5"," 6","0.1","1.5",0.31,0.709401709401709,NA
"3568","DESeq2","ciri","5"," 6","0.1","1.5",0.32,0.709401709401709,NA
"3569","DESeq2","ciri","5"," 6","0.1","1.5",0.33,0.709401709401709,NA
"3570","DESeq2","ciri","5"," 6","0.1","1.5",0.34,0.709401709401709,NA
"3571","DESeq2","ciri","5"," 6","0.1","1.5",0.35,0.709401709401709,NA
"3572","DESeq2","ciri","5"," 6","0.1","1.5",0.36,0.709401709401709,NA
"3573","DESeq2","ciri","5"," 6","0.1","1.5",0.37,0.709401709401709,NA
"3574","DESeq2","ciri","5"," 6","0.1","1.5",0.38,0.709401709401709,NA
"3575","DESeq2","ciri","5"," 6","0.1","1.5",0.39,0.709401709401709,NA
"3576","DESeq2","ciri","5"," 6","0.1","1.5",0.4,0.709401709401709,NA
"3577","DESeq2","ciri","5"," 6","0.1","1.5",0.41,0.709401709401709,NA
"3578","DESeq2","ciri","5"," 6","0.1","1.5",0.42,0.709401709401709,NA
"3579","DESeq2","ciri","5"," 6","0.1","1.5",0.43,0.709401709401709,NA
"3580","DESeq2","ciri","5"," 6","0.1","1.5",0.44,0.709401709401709,NA
"3581","DESeq2","ciri","5"," 6","0.1","1.5",0.45,0.709401709401709,NA
"3582","DESeq2","ciri","5"," 6","0.1","1.5",0.46,0.709401709401709,NA
"3583","DESeq2","ciri","5"," 6","0.1","1.5",0.47,0.713675213675214,NA
"3584","DESeq2","ciri","5"," 6","0.1","1.5",0.48,0.713675213675214,NA
"3585","DESeq2","ciri","5"," 6","0.1","1.5",0.49,0.713675213675214,NA
"3586","DESeq2","ciri","5"," 6","0.1","1.5",0.5,0.713675213675214,NA
"3587","DESeq2","ciri","5"," 6","0.1","1.5",0.51,0.713675213675214,NA
"3588","DESeq2","ciri","5"," 6","0.1","1.5",0.52,0.713675213675214,NA
"3589","DESeq2","ciri","5"," 6","0.1","1.5",0.53,0.713675213675214,NA
"3590","DESeq2","ciri","5"," 6","0.1","1.5",0.54,0.713675213675214,NA
"3591","DESeq2","ciri","5"," 6","0.1","1.5",0.55,0.713675213675214,NA
"3592","DESeq2","ciri","5"," 6","0.1","1.5",0.56,0.713675213675214,NA
"3593","DESeq2","ciri","5"," 6","0.1","1.5",0.57,0.713675213675214,NA
"3594","DESeq2","ciri","5"," 6","0.1","1.5",0.58,0.713675213675214,NA
"3595","DESeq2","ciri","5"," 6","0.1","1.5",0.59,0.713675213675214,NA
"3596","DESeq2","ciri","5"," 6","0.1","1.5",0.6,0.713675213675214,NA
"3597","DESeq2","ciri","5"," 6","0.1","1.5",0.61,0.713675213675214,NA
"3598","DESeq2","ciri","5"," 6","0.1","1.5",0.62,0.713675213675214,NA
"3599","DESeq2","ciri","5"," 6","0.1","1.5",0.63,0.713675213675214,NA
"3600","DESeq2","ciri","5"," 6","0.1","1.5",0.64,0.713675213675214,NA
"3601","DESeq2","ciri","5"," 6","0.1","1.5",0.65,0.713675213675214,NA
"3602","DESeq2","ciri","5"," 6","0.1","1.5",0.66,0.713675213675214,NA
"3603","DESeq2","ciri","5"," 6","0.1","1.5",0.67,0.713675213675214,NA
"3604","DESeq2","ciri","5"," 6","0.1","1.5",0.68,0.713675213675214,NA
"3605","DESeq2","ciri","5"," 6","0.1","1.5",0.69,0.713675213675214,NA
"3606","DESeq2","ciri","5"," 6","0.1","1.5",0.7,0.713675213675214,NA
"3607","DESeq2","ciri","5"," 6","0.1","1.5",0.71,0.713675213675214,NA
"3608","DESeq2","ciri","5"," 6","0.1","1.5",0.72,0.713675213675214,NA
"3609","DESeq2","ciri","5"," 6","0.1","1.5",0.73,0.713675213675214,NA
"3610","DESeq2","ciri","5"," 6","0.1","1.5",0.74,0.713675213675214,NA
"3611","DESeq2","ciri","5"," 6","0.1","1.5",0.75,0.713675213675214,NA
"3612","DESeq2","ciri","5"," 6","0.1","1.5",0.76,0.713675213675214,NA
"3613","DESeq2","ciri","5"," 6","0.1","1.5",0.77,0.713675213675214,NA
"3614","DESeq2","ciri","5"," 6","0.1","1.5",0.78,0.713675213675214,NA
"3615","DESeq2","ciri","5"," 6","0.1","1.5",0.79,0.713675213675214,NA
"3616","DESeq2","ciri","5"," 6","0.1","1.5",0.8,0.713675213675214,NA
"3617","DESeq2","ciri","5"," 6","0.1","1.5",0.81,0.713675213675214,NA
"3618","DESeq2","ciri","5"," 6","0.1","1.5",0.82,0.713675213675214,NA
"3619","DESeq2","ciri","5"," 6","0.1","1.5",0.83,0.713675213675214,NA
"3620","DESeq2","ciri","5"," 6","0.1","1.5",0.84,0.713675213675214,NA
"3621","DESeq2","ciri","5"," 6","0.1","1.5",0.85,0.713675213675214,NA
"3622","DESeq2","ciri","5"," 6","0.1","1.5",0.86,0.713675213675214,NA
"3623","DESeq2","ciri","5"," 6","0.1","1.5",0.87,0.713675213675214,NA
"3624","DESeq2","ciri","5"," 6","0.1","1.5",0.88,0.713675213675214,NA
"3625","DESeq2","ciri","5"," 6","0.1","1.5",0.89,0.713675213675214,NA
"3626","DESeq2","ciri","5"," 6","0.1","1.5",0.9,0.713675213675214,NA
"3627","DESeq2","ciri","5"," 6","0.1","1.5",0.91,0.713675213675214,NA
"3628","DESeq2","ciri","5"," 6","0.1","1.5",0.92,0.713675213675214,NA
"3629","DESeq2","ciri","5"," 6","0.1","1.5",0.93,0.713675213675214,NA
"3630","DESeq2","ciri","5"," 6","0.1","1.5",0.94,0.713675213675214,NA
"3631","DESeq2","ciri","5"," 6","0.1","1.5",0.95,0.713675213675214,NA
"3632","DESeq2","ciri","5"," 6","0.1","1.5",0.96,0.713675213675214,NA
"3633","DESeq2","ciri","5"," 6","0.1","1.5",0.97,0.713675213675214,NA
"3634","DESeq2","ciri","5"," 6","0.1","1.5",0.98,0.713675213675214,NA
"3635","DESeq2","ciri","5"," 6","0.1","1.5",0.99,0.713675213675214,NA
"3636","DESeq2","ciri","5"," 6","0.1","1.5",1,1,NA
"3637","DESeq2","ciri","5"," 7","0.1","1.5",0,0,NA
"3638","DESeq2","ciri","5"," 7","0.1","1.5",0.01,0.592592592592593,NA
"3639","DESeq2","ciri","5"," 7","0.1","1.5",0.02,0.619553376906318,NA
"3640","DESeq2","ciri","5"," 7","0.1","1.5",0.03,0.63442265795207,NA
"3641","DESeq2","ciri","5"," 7","0.1","1.5",0.04,0.647370059134765,NA
"3642","DESeq2","ciri","5"," 7","0.1","1.5",0.05,0.655501089324619,NA
"3643","DESeq2","ciri","5"," 7","0.1","1.5",0.06,0.661111111111111,NA
"3644","DESeq2","ciri","5"," 7","0.1","1.5",0.07,0.671387073347858,NA
"3645","DESeq2","ciri","5"," 7","0.1","1.5",0.08,0.673458926054082,NA
"3646","DESeq2","ciri","5"," 7","0.1","1.5",0.09,0.67556281771968,NA
"3647","DESeq2","ciri","5"," 7","0.1","1.5",0.1,0.67556281771968,NA
"3648","DESeq2","ciri","5"," 7","0.1","1.5",0.11,0.677995642701525,NA
"3649","DESeq2","ciri","5"," 7","0.1","1.5",0.12,0.680049797696857,NA
"3650","DESeq2","ciri","5"," 7","0.1","1.5",0.13,0.683660130718954,NA
"3651","DESeq2","ciri","5"," 7","0.1","1.5",0.14,0.684095860566449,NA
"3652","DESeq2","ciri","5"," 7","0.1","1.5",0.15,0.684095860566449,NA
"3653","DESeq2","ciri","5"," 7","0.1","1.5",0.16,0.684095860566449,NA
"3654","DESeq2","ciri","5"," 7","0.1","1.5",0.17,0.684095860566449,NA
"3655","DESeq2","ciri","5"," 7","0.1","1.5",0.18,0.684095860566449,NA
"3656","DESeq2","ciri","5"," 7","0.1","1.5",0.19,0.684095860566449,NA
"3657","DESeq2","ciri","5"," 7","0.1","1.5",0.2,0.684095860566449,NA
"3658","DESeq2","ciri","5"," 7","0.1","1.5",0.21,0.684095860566449,NA
"3659","DESeq2","ciri","5"," 7","0.1","1.5",0.22,0.685185185185185,NA
"3660","DESeq2","ciri","5"," 7","0.1","1.5",0.23,0.686274509803922,NA
"3661","DESeq2","ciri","5"," 7","0.1","1.5",0.24,0.686274509803922,NA
"3662","DESeq2","ciri","5"," 7","0.1","1.5",0.25,0.686274509803922,NA
"3663","DESeq2","ciri","5"," 7","0.1","1.5",0.26,0.686274509803922,NA
"3664","DESeq2","ciri","5"," 7","0.1","1.5",0.27,0.689905591866376,NA
"3665","DESeq2","ciri","5"," 7","0.1","1.5",0.28,0.690631808278867,NA
"3666","DESeq2","ciri","5"," 7","0.1","1.5",0.29,0.690631808278867,NA
"3667","DESeq2","ciri","5"," 7","0.1","1.5",0.3,0.690631808278867,NA
"3668","DESeq2","ciri","5"," 7","0.1","1.5",0.31,0.690631808278867,NA
"3669","DESeq2","ciri","5"," 7","0.1","1.5",0.32,0.690631808278867,NA
"3670","DESeq2","ciri","5"," 7","0.1","1.5",0.33,0.690631808278867,NA
"3671","DESeq2","ciri","5"," 7","0.1","1.5",0.34,0.690631808278867,NA
"3672","DESeq2","ciri","5"," 7","0.1","1.5",0.35,0.690631808278867,NA
"3673","DESeq2","ciri","5"," 7","0.1","1.5",0.36,0.690631808278867,NA
"3674","DESeq2","ciri","5"," 7","0.1","1.5",0.37,0.690631808278867,NA
"3675","DESeq2","ciri","5"," 7","0.1","1.5",0.38,0.690631808278867,NA
"3676","DESeq2","ciri","5"," 7","0.1","1.5",0.39,0.690631808278867,NA
"3677","DESeq2","ciri","5"," 7","0.1","1.5",0.4,0.690631808278867,NA
"3678","DESeq2","ciri","5"," 7","0.1","1.5",0.41,0.690631808278867,NA
"3679","DESeq2","ciri","5"," 7","0.1","1.5",0.42,0.690631808278867,NA
"3680","DESeq2","ciri","5"," 7","0.1","1.5",0.43,0.690631808278867,NA
"3681","DESeq2","ciri","5"," 7","0.1","1.5",0.44,0.690631808278867,NA
"3682","DESeq2","ciri","5"," 7","0.1","1.5",0.45,0.690631808278867,NA
"3683","DESeq2","ciri","5"," 7","0.1","1.5",0.46,0.690631808278867,NA
"3684","DESeq2","ciri","5"," 7","0.1","1.5",0.47,0.690631808278867,NA
"3685","DESeq2","ciri","5"," 7","0.1","1.5",0.48,0.690631808278867,NA
"3686","DESeq2","ciri","5"," 7","0.1","1.5",0.49,0.690631808278867,NA
"3687","DESeq2","ciri","5"," 7","0.1","1.5",0.5,0.690631808278867,NA
"3688","DESeq2","ciri","5"," 7","0.1","1.5",0.51,0.690631808278867,NA
"3689","DESeq2","ciri","5"," 7","0.1","1.5",0.52,0.690631808278867,NA
"3690","DESeq2","ciri","5"," 7","0.1","1.5",0.53,0.690631808278867,NA
"3691","DESeq2","ciri","5"," 7","0.1","1.5",0.54,0.690631808278867,NA
"3692","DESeq2","ciri","5"," 7","0.1","1.5",0.55,0.690631808278867,NA
"3693","DESeq2","ciri","5"," 7","0.1","1.5",0.56,0.690631808278867,NA
"3694","DESeq2","ciri","5"," 7","0.1","1.5",0.57,0.690631808278867,NA
"3695","DESeq2","ciri","5"," 7","0.1","1.5",0.58,0.699346405228758,NA
"3696","DESeq2","ciri","5"," 7","0.1","1.5",0.59,0.699346405228758,NA
"3697","DESeq2","ciri","5"," 7","0.1","1.5",0.6,0.699346405228758,NA
"3698","DESeq2","ciri","5"," 7","0.1","1.5",0.61,0.699346405228758,NA
"3699","DESeq2","ciri","5"," 7","0.1","1.5",0.62,0.699346405228758,NA
"3700","DESeq2","ciri","5"," 7","0.1","1.5",0.63,0.699346405228758,NA
"3701","DESeq2","ciri","5"," 7","0.1","1.5",0.64,0.699346405228758,NA
"3702","DESeq2","ciri","5"," 7","0.1","1.5",0.65,0.699346405228758,NA
"3703","DESeq2","ciri","5"," 7","0.1","1.5",0.66,0.699346405228758,NA
"3704","DESeq2","ciri","5"," 7","0.1","1.5",0.67,0.699346405228758,NA
"3705","DESeq2","ciri","5"," 7","0.1","1.5",0.68,0.699346405228758,NA
"3706","DESeq2","ciri","5"," 7","0.1","1.5",0.69,0.699346405228758,NA
"3707","DESeq2","ciri","5"," 7","0.1","1.5",0.7,0.699346405228758,NA
"3708","DESeq2","ciri","5"," 7","0.1","1.5",0.71,0.699346405228758,NA
"3709","DESeq2","ciri","5"," 7","0.1","1.5",0.72,0.699346405228758,NA
"3710","DESeq2","ciri","5"," 7","0.1","1.5",0.73,0.699346405228758,NA
"3711","DESeq2","ciri","5"," 7","0.1","1.5",0.74,0.699346405228758,NA
"3712","DESeq2","ciri","5"," 7","0.1","1.5",0.75,0.699346405228758,NA
"3713","DESeq2","ciri","5"," 7","0.1","1.5",0.76,0.699346405228758,NA
"3714","DESeq2","ciri","5"," 7","0.1","1.5",0.77,0.699346405228758,NA
"3715","DESeq2","ciri","5"," 7","0.1","1.5",0.78,0.699346405228758,NA
"3716","DESeq2","ciri","5"," 7","0.1","1.5",0.79,0.699346405228758,NA
"3717","DESeq2","ciri","5"," 7","0.1","1.5",0.8,0.699346405228758,NA
"3718","DESeq2","ciri","5"," 7","0.1","1.5",0.81,0.699346405228758,NA
"3719","DESeq2","ciri","5"," 7","0.1","1.5",0.82,0.699346405228758,NA
"3720","DESeq2","ciri","5"," 7","0.1","1.5",0.83,0.699346405228758,NA
"3721","DESeq2","ciri","5"," 7","0.1","1.5",0.84,0.699346405228758,NA
"3722","DESeq2","ciri","5"," 7","0.1","1.5",0.85,0.699346405228758,NA
"3723","DESeq2","ciri","5"," 7","0.1","1.5",0.86,0.699346405228758,NA
"3724","DESeq2","ciri","5"," 7","0.1","1.5",0.87,0.699346405228758,NA
"3725","DESeq2","ciri","5"," 7","0.1","1.5",0.88,0.699346405228758,NA
"3726","DESeq2","ciri","5"," 7","0.1","1.5",0.89,0.699346405228758,NA
"3727","DESeq2","ciri","5"," 7","0.1","1.5",0.9,0.699346405228758,NA
"3728","DESeq2","ciri","5"," 7","0.1","1.5",0.91,0.699346405228758,NA
"3729","DESeq2","ciri","5"," 7","0.1","1.5",0.92,0.699346405228758,NA
"3730","DESeq2","ciri","5"," 7","0.1","1.5",0.93,0.699346405228758,NA
"3731","DESeq2","ciri","5"," 7","0.1","1.5",0.94,0.699346405228758,NA
"3732","DESeq2","ciri","5"," 7","0.1","1.5",0.95,0.699346405228758,NA
"3733","DESeq2","ciri","5"," 7","0.1","1.5",0.96,0.699346405228758,NA
"3734","DESeq2","ciri","5"," 7","0.1","1.5",0.97,0.699346405228758,NA
"3735","DESeq2","ciri","5"," 7","0.1","1.5",0.98,0.699346405228758,NA
"3736","DESeq2","ciri","5"," 7","0.1","1.5",0.99,0.699346405228758,NA
"3737","DESeq2","ciri","5"," 7","0.1","1.5",1,1,NA
"3738","DESeq2","ciri","5"," 8","0.1","1.5",0,0,NA
"3739","DESeq2","ciri","5"," 8","0.1","1.5",0.01,0.553197483331768,NA
"3740","DESeq2","ciri","5"," 8","0.1","1.5",0.02,0.595803764270287,NA
"3741","DESeq2","ciri","5"," 8","0.1","1.5",0.03,0.61220650735038,NA
"3742","DESeq2","ciri","5"," 8","0.1","1.5",0.04,0.618506308968967,NA
"3743","DESeq2","ciri","5"," 8","0.1","1.5",0.05,0.623380129589633,NA
"3744","DESeq2","ciri","5"," 8","0.1","1.5",0.06,0.626008866659088,NA
"3745","DESeq2","ciri","5"," 8","0.1","1.5",0.07,0.63237467318404,NA
"3746","DESeq2","ciri","5"," 8","0.1","1.5",0.08,0.638967829942026,NA
"3747","DESeq2","ciri","5"," 8","0.1","1.5",0.09,0.647948164146868,NA
"3748","DESeq2","ciri","5"," 8","0.1","1.5",0.1,0.654292656587473,NA
"3749","DESeq2","ciri","5"," 8","0.1","1.5",0.11,0.658477321814255,NA
"3750","DESeq2","ciri","5"," 8","0.1","1.5",0.12,0.660907127429806,NA
"3751","DESeq2","ciri","5"," 8","0.1","1.5",0.13,0.661987041036717,NA
"3752","DESeq2","ciri","5"," 8","0.1","1.5",0.14,0.663066954643629,NA
"3753","DESeq2","ciri","5"," 8","0.1","1.5",0.15,0.665226781857451,NA
"3754","DESeq2","ciri","5"," 8","0.1","1.5",0.16,0.665658747300216,NA
"3755","DESeq2","ciri","5"," 8","0.1","1.5",0.17,0.669006479481641,NA
"3756","DESeq2","ciri","5"," 8","0.1","1.5",0.18,0.669006479481641,NA
"3757","DESeq2","ciri","5"," 8","0.1","1.5",0.19,0.67170626349892,NA
"3758","DESeq2","ciri","5"," 8","0.1","1.5",0.2,0.672631903733416,NA
"3759","DESeq2","ciri","5"," 8","0.1","1.5",0.21,0.673866090712743,NA
"3760","DESeq2","ciri","5"," 8","0.1","1.5",0.22,0.67399313937238,NA
"3761","DESeq2","ciri","5"," 8","0.1","1.5",0.23,0.676025917926566,NA
"3762","DESeq2","ciri","5"," 8","0.1","1.5",0.24,0.676025917926566,NA
"3763","DESeq2","ciri","5"," 8","0.1","1.5",0.25,0.676025917926566,NA
"3764","DESeq2","ciri","5"," 8","0.1","1.5",0.26,0.678185745140389,NA
"3765","DESeq2","ciri","5"," 8","0.1","1.5",0.27,0.678185745140389,NA
"3766","DESeq2","ciri","5"," 8","0.1","1.5",0.28,0.678185745140389,NA
"3767","DESeq2","ciri","5"," 8","0.1","1.5",0.29,0.678185745140389,NA
"3768","DESeq2","ciri","5"," 8","0.1","1.5",0.3,0.678185745140389,NA
"3769","DESeq2","ciri","5"," 8","0.1","1.5",0.31,0.680345572354212,NA
"3770","DESeq2","ciri","5"," 8","0.1","1.5",0.32,0.680345572354212,NA
"3771","DESeq2","ciri","5"," 8","0.1","1.5",0.33,0.680345572354212,NA
"3772","DESeq2","ciri","5"," 8","0.1","1.5",0.34,0.680345572354212,NA
"3773","DESeq2","ciri","5"," 8","0.1","1.5",0.35,0.680345572354212,NA
"3774","DESeq2","ciri","5"," 8","0.1","1.5",0.36,0.680345572354212,NA
"3775","DESeq2","ciri","5"," 8","0.1","1.5",0.37,0.680345572354212,NA
"3776","DESeq2","ciri","5"," 8","0.1","1.5",0.38,0.680345572354212,NA
"3777","DESeq2","ciri","5"," 8","0.1","1.5",0.39,0.680345572354212,NA
"3778","DESeq2","ciri","5"," 8","0.1","1.5",0.4,0.680345572354212,NA
"3779","DESeq2","ciri","5"," 8","0.1","1.5",0.41,0.680345572354212,NA
"3780","DESeq2","ciri","5"," 8","0.1","1.5",0.42,0.680345572354212,NA
"3781","DESeq2","ciri","5"," 8","0.1","1.5",0.43,0.68682505399568,NA
"3782","DESeq2","ciri","5"," 8","0.1","1.5",0.44,0.68682505399568,NA
"3783","DESeq2","ciri","5"," 8","0.1","1.5",0.45,0.68682505399568,NA
"3784","DESeq2","ciri","5"," 8","0.1","1.5",0.46,0.68682505399568,NA
"3785","DESeq2","ciri","5"," 8","0.1","1.5",0.47,0.68682505399568,NA
"3786","DESeq2","ciri","5"," 8","0.1","1.5",0.48,0.68682505399568,NA
"3787","DESeq2","ciri","5"," 8","0.1","1.5",0.49,0.68682505399568,NA
"3788","DESeq2","ciri","5"," 8","0.1","1.5",0.5,0.68682505399568,NA
"3789","DESeq2","ciri","5"," 8","0.1","1.5",0.51,0.68682505399568,NA
"3790","DESeq2","ciri","5"," 8","0.1","1.5",0.52,0.68682505399568,NA
"3791","DESeq2","ciri","5"," 8","0.1","1.5",0.53,0.68682505399568,NA
"3792","DESeq2","ciri","5"," 8","0.1","1.5",0.54,0.68682505399568,NA
"3793","DESeq2","ciri","5"," 8","0.1","1.5",0.55,0.68682505399568,NA
"3794","DESeq2","ciri","5"," 8","0.1","1.5",0.56,0.68682505399568,NA
"3795","DESeq2","ciri","5"," 8","0.1","1.5",0.57,0.68682505399568,NA
"3796","DESeq2","ciri","5"," 8","0.1","1.5",0.58,0.68682505399568,NA
"3797","DESeq2","ciri","5"," 8","0.1","1.5",0.59,0.68682505399568,NA
"3798","DESeq2","ciri","5"," 8","0.1","1.5",0.6,0.68682505399568,NA
"3799","DESeq2","ciri","5"," 8","0.1","1.5",0.61,0.68682505399568,NA
"3800","DESeq2","ciri","5"," 8","0.1","1.5",0.62,0.68682505399568,NA
"3801","DESeq2","ciri","5"," 8","0.1","1.5",0.63,0.68682505399568,NA
"3802","DESeq2","ciri","5"," 8","0.1","1.5",0.64,0.68682505399568,NA
"3803","DESeq2","ciri","5"," 8","0.1","1.5",0.65,0.68682505399568,NA
"3804","DESeq2","ciri","5"," 8","0.1","1.5",0.66,0.68682505399568,NA
"3805","DESeq2","ciri","5"," 8","0.1","1.5",0.67,0.68682505399568,NA
"3806","DESeq2","ciri","5"," 8","0.1","1.5",0.68,0.68682505399568,NA
"3807","DESeq2","ciri","5"," 8","0.1","1.5",0.69,0.68682505399568,NA
"3808","DESeq2","ciri","5"," 8","0.1","1.5",0.7,0.68682505399568,NA
